text,audio
"pop Microwave_oven,Domestic_sounds_and_home_sounds",musicgen_outputs/81404_pop_seed72.wav
"classical Domestic_sounds_and_home_sounds",musicgen_outputs/82416_classical_seed72.wav
"jazz Domestic_sounds_and_home_sounds",musicgen_outputs/82416_jazz_seed72.wav
"pop Domestic_sounds_and_home_sounds",musicgen_outputs/82416_pop_seed72.wav
"classical Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/82421_classical_seed72.wav
"jazz Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/82421_jazz_seed72.wav
"pop Knock,Door,Domestic_sounds_and_home_sounds",musicgen_outputs/82421_pop_seed72.wav
"classical Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/82610_classical_seed72.wav
"jazz Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/82610_jazz_seed72.wav
"pop Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/82610_pop_seed72.wav
"classical Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals",musicgen_outputs/83269_classical_seed72.wav
"jazz Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals",musicgen_outputs/83269_jazz_seed72.wav
"pop Chirp_and_tweet,Chicken_and_rooster,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Fowl,Livestock_and_farm_animals_and_working_animals",musicgen_outputs/83269_pop_seed72.wav
"classical Tap,Hands",musicgen_outputs/83643_classical_seed72.wav
"jazz Tap,Hands",musicgen_outputs/83643_jazz_seed72.wav
"pop Tap,Hands",musicgen_outputs/83643_pop_seed72.wav
"classical Crumpling_and_crinkling",musicgen_outputs/84275_classical_seed72.wav
"jazz Crumpling_and_crinkling",musicgen_outputs/84275_jazz_seed72.wav
"pop Crumpling_and_crinkling",musicgen_outputs/84275_pop_seed72.wav
"classical Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84389_classical_seed72.wav
"jazz Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84389_jazz_seed72.wav
"pop Drawer_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84389_pop_seed72.wav
"classical Insect,Wild_animals,Animal",musicgen_outputs/84749_classical_seed72.wav
"jazz Insect,Wild_animals,Animal",musicgen_outputs/84749_jazz_seed72.wav
"pop Insect,Wild_animals,Animal",musicgen_outputs/84749_pop_seed72.wav
"classical Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84920_classical_seed72.wav
"jazz Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84920_jazz_seed72.wav
"pop Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/84920_pop_seed72.wav
"classical Telephone,Alarm",musicgen_outputs/84930_classical_seed72.wav
"jazz Telephone,Alarm",musicgen_outputs/84930_jazz_seed72.wav
"pop Telephone,Alarm",musicgen_outputs/84930_pop_seed72.wav
"classical Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/85067_classical_seed72.wav
"jazz Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/85067_jazz_seed72.wav
"pop Writing,Domestic_sounds_and_home_sounds",musicgen_outputs/85067_pop_seed72.wav
"classical Telephone,Alarm",musicgen_outputs/85088_classical_seed72.wav
"jazz Telephone,Alarm",musicgen_outputs/85088_jazz_seed72.wav
"pop Telephone,Alarm",musicgen_outputs/85088_pop_seed72.wav
"classical Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/85295_classical_seed72.wav
"jazz Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/85295_jazz_seed72.wav
"pop Computer_keyboard,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/85295_pop_seed72.wav
"classical Camera,Mechanisms",musicgen_outputs/85676_classical_seed72.wav
"jazz Camera,Mechanisms",musicgen_outputs/85676_jazz_seed72.wav
"pop Camera,Mechanisms",musicgen_outputs/85676_pop_seed72.wav
"classical Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/85681_classical_seed72.wav
"jazz Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/85681_jazz_seed72.wav
"pop Zipper_(clothing),Domestic_sounds_and_home_sounds",musicgen_outputs/85681_pop_seed72.wav
"classical Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/85706_classical_seed72.wav
"jazz Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/85706_jazz_seed72.wav
"pop Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",musicgen_outputs/85706_pop_seed72.wav
"classical Ratchet_and_pawl,Tools,Mechanisms",musicgen_outputs/85722_classical_seed72.wav
"jazz Ratchet_and_pawl,Tools,Mechanisms",musicgen_outputs/85722_jazz_seed72.wav
"pop Ratchet_and_pawl,Tools,Mechanisms",musicgen_outputs/85722_pop_seed72.wav
"classical Crumpling_and_crinkling",musicgen_outputs/86028_classical_seed72.wav
"jazz Crumpling_and_crinkling",musicgen_outputs/86028_jazz_seed72.wav
"pop Crumpling_and_crinkling",musicgen_outputs/86028_pop_seed72.wav
"classical Shatter,Chink_and_clink,Glass",musicgen_outputs/86324_classical_seed72.wav
"jazz Shatter,Chink_and_clink,Glass",musicgen_outputs/86324_jazz_seed72.wav
"pop Shatter,Chink_and_clink,Glass",musicgen_outputs/86324_pop_seed72.wav
"classical Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/86756_classical_seed72.wav
"jazz Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/86756_jazz_seed72.wav
"pop Purr,Cat,Domestic_animals_and_pets,Animal",musicgen_outputs/86756_pop_seed72.wav
"classical Human_voice",musicgen_outputs/87659_classical_seed72.wav
"jazz Human_voice",musicgen_outputs/87659_jazz_seed72.wav
"pop Human_voice",musicgen_outputs/87659_pop_seed72.wav
"classical Tick-tock,Clock,Mechanisms",musicgen_outputs/88725_classical_seed72.wav
"jazz Tick-tock,Clock,Mechanisms",musicgen_outputs/88725_jazz_seed72.wav
"pop Tick-tock,Clock,Mechanisms",musicgen_outputs/88725_pop_seed72.wav
"classical Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/90458_classical_seed72.wav
"jazz Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/90458_jazz_seed72.wav
"pop Scissors,Domestic_sounds_and_home_sounds",musicgen_outputs/90458_pop_seed72.wav
"classical Gurgling,Pour,Liquid,Water",musicgen_outputs/90793_classical_seed72.wav
"jazz Gurgling,Pour,Liquid,Water",musicgen_outputs/90793_jazz_seed72.wav
"pop Gurgling,Pour,Liquid,Water",musicgen_outputs/90793_pop_seed72.wav
"classical Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/91444_classical_seed72.wav
"jazz Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/91444_jazz_seed72.wav
"pop Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",musicgen_outputs/91444_pop_seed72.wav
"classical Stream,Water",musicgen_outputs/92023_classical_seed72.wav
"jazz Stream,Water",musicgen_outputs/92023_jazz_seed72.wav
"pop Stream,Water",musicgen_outputs/92023_pop_seed72.wav
"classical Tick-tock,Clock,Mechanisms",musicgen_outputs/94209_classical_seed72.wav
"jazz Tick-tock,Clock,Mechanisms",musicgen_outputs/94209_jazz_seed72.wav
"pop Tick-tock,Clock,Mechanisms",musicgen_outputs/94209_pop_seed72.wav
"classical Bark,Engine,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/94217_classical_seed72.wav
"jazz Bark,Engine,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/94217_jazz_seed72.wav
"pop Bark,Engine,Dog,Domestic_animals_and_pets,Animal",musicgen_outputs/94217_pop_seed72.wav
"classical Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour",musicgen_outputs/94285_classical_seed72.wav
"jazz Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour",musicgen_outputs/94285_jazz_seed72.wav
"pop Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour",musicgen_outputs/94285_pop_seed72.wav
"classical Domestic_sounds_and_home_sounds",musicgen_outputs/94293_classical_seed72.wav
"jazz Domestic_sounds_and_home_sounds",musicgen_outputs/94293_jazz_seed72.wav
"pop Domestic_sounds_and_home_sounds",musicgen_outputs/94293_pop_seed72.wav
"classical Bird,Wild_animals,Animal",musicgen_outputs/94932_classical_seed72.wav
"jazz Bird,Wild_animals,Animal",musicgen_outputs/94932_jazz_seed72.wav
"pop Bird,Wild_animals,Animal",musicgen_outputs/94932_pop_seed72.wav
"classical Thump_and_thud",musicgen_outputs/96137_classical_seed72.wav
"jazz Thump_and_thud",musicgen_outputs/96137_jazz_seed72.wav
"pop Thump_and_thud",musicgen_outputs/96137_pop_seed72.wav
"classical Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/96925_classical_seed72.wav
"jazz Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/96925_jazz_seed72.wav
"pop Typewriter,Typing,Domestic_sounds_and_home_sounds",musicgen_outputs/96925_pop_seed72.wav
"classical Shatter,Chink_and_clink,Glass",musicgen_outputs/977_classical_seed72.wav
"jazz Shatter,Chink_and_clink,Glass",musicgen_outputs/977_jazz_seed72.wav
"pop Shatter,Chink_and_clink,Glass",musicgen_outputs/977_pop_seed72.wav
"classical Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid",musicgen_outputs/98053_classical_seed72.wav
"jazz Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid",musicgen_outputs/98053_jazz_seed72.wav
"pop Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid",musicgen_outputs/98053_pop_seed72.wav
"classical Printer,Mechanisms",musicgen_outputs/98063_classical_seed72.wav
"jazz Printer,Mechanisms",musicgen_outputs/98063_jazz_seed72.wav
"pop Printer,Mechanisms",musicgen_outputs/98063_pop_seed72.wav
"classical Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/993_classical_seed72.wav
"jazz Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/993_jazz_seed72.wav
"pop Cupboard_open_or_close,Domestic_sounds_and_home_sounds",musicgen_outputs/993_pop_seed72.wav
